Lead_ID,Name,Company,Email,Phone,Lead_Source,Industry,Lead_Score,Lifecycle_Stage,Intent_Level,Contact_Owner,Last_Engagement_Date
1870,Jenny Pacheco,"English, Carter and Singh",frank58@yahoo.com,085.412.4478x843,Facebook Ads,E-commerce,20,Lead,Low,Rep C,2025-04-08
1871,Michael Goodwin,Neal-Marshall,james32@parker-king.com,001-579-786-1286,LinkedIn DMs,Healthcare,41,MQL,Mid,Rep B,2025-04-03
1872,David Newton,"Jackson, Cruz and Holloway",ewells@yahoo.com,(630)317-2116x2442,Referral,FinTech,46,MQL,Mid,Rep B,2025-04-09
1873,Michael Reyes,"Johns, Hamilton and Smith",brian83@lee.biz,(260)895-5883x7103,LinkedIn DMs,FinTech,12,Lead,Low,Rep C,2025-05-05
1874,Kristina Howard,Crawford-Carroll,david40@crawford-hebert.org,(912)135-8870,Email Campaign,HRTech,70,SQL,High,Rep D,2025-06-19
1875,Charles Dalton,"Smith, Baker and Roth",williamsbethany@hotmail.com,+1-656-733-4598,Facebook Ads,E-commerce,17,Lead,Low,Rep C,2025-06-08
1876,Patrick Olson,"Ford, Haynes and Phillips",lisafranklin@gmail.com,(005)295-6426,Webinar,Healthcare,19,Lead,Low,Rep C,2025-06-05
1877,Elizabeth Craig DDS,Lopez Group,phamkelly@gmail.com,288-014-3418,Website Form,SaaS,26,Lead,Low,Rep D,2025-06-07
1878,Hunter Heath,"Smith, Ford and Mendoza",kennethhall@foster.com,+1-223-101-2512x8337,Website Form,HRTech,48,MQL,Low,Rep B,2025-06-20
1879,Jeremiah Morton,Clark and Sons,crystal79@lewis.com,180-814-7841x523,Webinar,E-commerce,52,MQL,Low,Rep B,2025-05-07
1880,Brittney Mason,"Wolfe, Massey and Frye",joannewiggins@rice.com,693.140.2784x919,Website Form,E-commerce,96,Customer,High,Rep C,2025-04-17
1881,Cindy Jackson,"Griffin, Kelly and Larson",allen62@hotmail.com,204-763-3011x2051,Website Form,HRTech,70,SQL,Mid,Rep C,2025-04-30
1882,Michael Fowler,"Stone, Anderson and Zamora",hjones@gmail.com,397.864.5167x885,Email Campaign,HRTech,55,MQL,Low,Rep C,2025-06-14
1883,Robert Wilson,Hobbs PLC,millercynthia@yahoo.com,8062729741,Webinar,FinTech,100,Customer,High,Rep C,2025-04-18
1884,Mr. Christian Lopez,Mitchell and Sons,douglasharris@hurley.com,001-268-213-3423x743,LinkedIn DMs,E-commerce,75,SQL,Mid,Rep C,2025-06-17
1885,Michelle Hernandez,Gonzalez PLC,ybrown@thomas-hill.org,242.279.3462x9075,Facebook Ads,SaaS,33,MQL,Mid,Rep B,2025-06-19
1886,Carol Castillo,"Romero, Moreno and Martinez",rrogers@gonzalez.com,(884)044-6565,LinkedIn DMs,E-commerce,62,SQL,High,Rep C,2025-05-28
1887,Kimberly Allen,Newton-Mendoza,stephensjennifer@powell-vaughn.com,7579188266,Webinar,E-commerce,88,Customer,High,Rep A,2025-06-08
1888,Antonio Walsh,Young-Reed,doughertydawn@kelly-moore.org,828.075.3594x827,Email Campaign,HRTech,23,Lead,Low,Rep A,2025-04-10
1889,Regina Frye,"Kirk, Brown and Perez",bonillaryan@gmail.com,498.341.3457x08177,Website Form,Healthcare,15,Lead,Low,Rep A,2025-05-03
1890,Colleen Clark,Campbell-Wells,michael30@hotmail.com,(276)138-0056x347,LinkedIn DMs,E-commerce,27,Lead,Low,Rep D,2025-04-29
1891,Rachel Young,Grant PLC,ashley78@torres-bauer.com,4158790480,Email Campaign,Healthcare,75,SQL,Mid,Rep A,2025-06-29
1892,Ricardo Mcdonald,"Rush, Ewing and White",cassandra39@gmail.com,182.059.0468,Email Campaign,Healthcare,64,SQL,High,Rep B,2025-06-27
1893,Samantha Logan,"Sheppard, Calhoun and Carter",nicole34@hess-conway.info,+1-797-826-8624x583,Webinar,FinTech,81,Customer,High,Rep A,2025-04-10
1894,Amanda Wilson,"Ramos, Nelson and Thompson",kelseyoliver@ward.net,+1-353-362-2967x7506,Referral,SaaS,51,MQL,Mid,Rep D,2025-04-22
1895,Stephanie Rios,"Robinson, Humphrey and Fletcher",jose04@gmail.com,001-845-862-3913x967,Website Form,E-commerce,53,MQL,Low,Rep D,2025-05-16
1896,David Phelps,Weiss Ltd,ehumphrey@yahoo.com,+1-016-452-7352x9013,Email Campaign,HRTech,78,SQL,High,Rep C,2025-04-23
1897,Paul Hardy,"Evans, Cruz and Cooper",michael04@gmail.com,776-752-0034,Referral,HRTech,91,Customer,High,Rep D,2025-05-29
1898,Deborah Jennings,Strickland LLC,richardparker@chen.net,(724)030-5465x8787,Email Campaign,EdTech,82,Customer,High,Rep B,2025-06-17
1899,Robert Cameron,Porter-Escobar,brittneykane@lee-ellis.com,298-298-8380,Webinar,EdTech,92,Customer,High,Rep D,2025-06-16
1900,Ashley Munoz,Bryant Group,wagnerjesse@hotmail.com,(675)849-3197x436,Referral,Healthcare,51,MQL,Low,Rep D,2025-04-17
1901,Dr. William Combs DVM,Soto Ltd,dustinhernandez@hotmail.com,048.678.2885,LinkedIn DMs,SaaS,47,MQL,Mid,Rep B,2025-04-23
1902,Mr. David Walters,Rowe LLC,johnphillips@hotmail.com,2164667193,Webinar,HRTech,4,Lead,Low,Rep B,2025-04-29
1903,Susan Hernandez,"Butler, Turner and Barajas",ashleycisneros@perez-martin.info,001-115-235-7814x81802,Webinar,FinTech,7,Lead,Low,Rep B,2025-06-18
1904,Michael Campbell,Rogers and Sons,campbelljose@gmail.com,001-869-056-3804x0045,Website Form,Healthcare,35,MQL,Low,Rep A,2025-05-08
1905,James Hernandez,Ramirez-Villa,amunoz@hotmail.com,+1-833-458-0969,Email Campaign,FinTech,48,MQL,Mid,Rep C,2025-05-12
1906,Kenneth Curry,Cox-Williams,yproctor@keller-conway.com,001-789-133-9007x4628,Referral,FinTech,73,SQL,Mid,Rep D,2025-05-12
1907,Barbara Macias,Butler Ltd,vincent77@foster-beasley.biz,986-405-3767,Website Form,FinTech,72,SQL,Mid,Rep B,2025-04-06
1908,Angela Wilson,Davis-Thompson,wendypowell@gmail.com,799-341-2148x85145,Email Campaign,Healthcare,45,MQL,Low,Rep A,2025-06-21
1909,Keith Nguyen Jr.,Cannon-Mendoza,fwaller@gmail.com,824.205.1253x22061,LinkedIn DMs,FinTech,81,Customer,High,Rep D,2025-06-29
1910,Melanie Rodriguez,Alvarez Ltd,denise21@whitaker-moore.org,(102)834-8635,Facebook Ads,HRTech,81,Customer,High,Rep B,2025-05-03
1911,Samantha Galloway,"Vasquez, Edwards and Lopez",saraerickson@yahoo.com,252-111-6973,LinkedIn DMs,HRTech,97,Customer,High,Rep C,2025-06-25
1912,Jennifer Nelson,"Burgess, May and Warren",james65@russell.com,860-539-0090,Facebook Ads,E-commerce,96,Customer,High,Rep B,2025-06-21
1913,Ms. Destiny Warren,Sanchez Ltd,atate@yahoo.com,(663)308-0254x37316,Email Campaign,EdTech,72,SQL,High,Rep D,2025-05-16
1914,Jonathan Edwards,Stevenson Ltd,zbaker@gmail.com,001-625-104-8280x174,Website Form,FinTech,19,Lead,Low,Rep D,2025-05-06
1915,Lance Powell,Carter-Herrera,shawnasmith@gmail.com,199.566.2697,Website Form,E-commerce,63,SQL,Mid,Rep D,2025-05-30
1916,Ian Horton,Ortiz PLC,priscillafrank@yahoo.com,(588)608-1251x13398,Facebook Ads,E-commerce,38,MQL,Mid,Rep B,2025-05-29
1917,Mr. Jon Spence DVM,Jones-Estes,eatonerica@yahoo.com,363.561.9062x8360,LinkedIn DMs,E-commerce,67,SQL,High,Rep C,2025-04-06
1918,Evan Rodriguez,"Mejia, Booker and Walker",pettyrachel@gmail.com,+1-759-261-2640x4079,Website Form,HRTech,59,MQL,Mid,Rep D,2025-05-26
1919,Russell Johnson,Lee-Sanchez,jenkinsmichele@hotmail.com,(642)071-2113,Webinar,EdTech,69,SQL,High,Rep C,2025-06-21
1920,Kelly Mcclure,Poole Group,brandisosa@higgins.com,001-487-134-0839x75713,Website Form,HRTech,13,Lead,Low,Rep A,2025-06-11
1921,Paul Reed,Walton LLC,umichael@yahoo.com,0744914223,LinkedIn DMs,SaaS,47,MQL,Low,Rep B,2025-06-02
1922,Todd Mcdowell,"Haley, Roy and Peterson",rowechristine@gmail.com,+1-215-440-9874x18261,Email Campaign,Healthcare,61,SQL,Mid,Rep C,2025-05-31
1923,Linda Pruitt,Thomas-Russell,ana71@sosa.com,001-625-146-5892x696,Webinar,SaaS,31,MQL,Low,Rep D,2025-04-26
1924,John Horton,"Miller, Johnson and Bennett",thompsonwilliam@martin-terry.com,001-660-058-7499,Website Form,FinTech,80,Customer,High,Rep B,2025-06-04
1925,Henry Sanchez,Johnson and Sons,richardshaw@smith-clayton.com,983-877-3187,Referral,FinTech,96,Customer,High,Rep A,2025-05-27
1926,Kimberly Jones,Collier and Sons,courtney21@gmail.com,(261)262-4089x26026,LinkedIn DMs,Healthcare,22,Lead,Low,Rep D,2025-06-07
1927,Elizabeth Gilbert,"Stephens, Floyd and Boyle",brianna80@franklin-ward.com,(033)154-1393,Facebook Ads,Healthcare,93,Customer,High,Rep D,2025-05-22
1928,Scott Stevens,Sherman-Lee,hodgesnicole@yahoo.com,140-444-5376x00677,Website Form,FinTech,86,Customer,High,Rep D,2025-06-30
1929,Sydney Lewis,Powell-Ritter,christopherjames@gmail.com,164.032.4873x570,LinkedIn DMs,Healthcare,43,MQL,Mid,Rep C,2025-04-06
1930,Amanda Marshall,Walter Group,rhurst@castro.biz,001-148-731-4601x04757,Website Form,E-commerce,67,SQL,High,Rep A,2025-06-21
1931,Benjamin Edwards,Waller Ltd,gmalone@myers.com,527.728.2897x58551,Referral,FinTech,54,MQL,Mid,Rep B,2025-06-12
1932,Nicholas Cortez,Franklin-Mcconnell,ramseyisabella@gmail.com,674-484-6909x363,Website Form,SaaS,10,Lead,Low,Rep A,2025-05-10
1933,Carrie Cox,"Holt, Ochoa and Jackson",ujuarez@gmail.com,(781)613-1688,Referral,EdTech,42,MQL,Low,Rep C,2025-06-04
1934,Samantha Lewis,"Williams, Wilson and Ramos",rodney57@gmail.com,0712081332,Website Form,E-commerce,64,SQL,Mid,Rep A,2025-04-30
1935,Chris Mitchell,Smith-Davis,tamaraherrera@ingram-lopez.net,909-877-6749,Email Campaign,FinTech,21,Lead,Low,Rep D,2025-05-13
1936,Sean Robbins,Wolf-Crawford,michaelballard@armstrong.com,+1-111-653-7754x628,Website Form,E-commerce,80,Customer,High,Rep A,2025-05-02
1937,Mrs. Janice Harris MD,"Shaw, Mcclain and Andrews",xwallace@hotmail.com,298.540.7149x9189,Referral,HRTech,76,SQL,High,Rep D,2025-06-07
1938,Christopher Cox,Mclean and Sons,laceybarnett@collins.com,687-156-1220x6671,Facebook Ads,Healthcare,66,SQL,High,Rep D,2025-07-01
1939,Michael Sanders,Green Ltd,vreyes@gmail.com,(605)723-6474x830,Website Form,HRTech,41,MQL,Mid,Rep A,2025-06-01
1940,Adam Underwood,Miller-Evans,jamesrodriguez@hotmail.com,001-822-248-8458x19527,Webinar,Healthcare,24,Lead,Low,Rep D,2025-05-17
1941,Bill Young,Martinez-Cole,johnhoward@gmail.com,532.759.2351,Website Form,Healthcare,35,MQL,Low,Rep C,2025-06-06
1942,Diane Walker,Bishop Ltd,edixon@hotmail.com,538-852-8386x6470,LinkedIn DMs,E-commerce,56,MQL,Low,Rep D,2025-06-03
1943,Robin Allen,Johnston-Robinson,jessica42@gmail.com,144.908.1722,LinkedIn DMs,EdTech,30,MQL,Mid,Rep C,2025-06-20
1944,Kelli Nash,"Carpenter, Henry and Mendoza",lvance@fleming.org,691-757-8401x36622,LinkedIn DMs,SaaS,57,MQL,Mid,Rep D,2025-04-08
1945,Ruth Griffith,Morales Inc,ejohnson@yahoo.com,+1-454-253-3798x053,Facebook Ads,E-commerce,94,Customer,High,Rep C,2025-04-06
1946,Rose Kelley,"Miller, George and Woods",jasonellis@yahoo.com,598-305-1220x6387,Facebook Ads,EdTech,47,MQL,Mid,Rep D,2025-04-08
1947,Joshua Reed,"Lopez, Fox and Bennett",wcook@hotmail.com,(746)415-7480x866,Email Campaign,EdTech,35,MQL,Mid,Rep C,2025-04-21
1948,Mitchell Moreno,"Molina, Estrada and Bishop",jerry10@patel.net,164.456.9020x053,Referral,Healthcare,19,Lead,Low,Rep C,2025-04-26
1949,Jay Smith,Colon Group,willie14@hotmail.com,651.901.7499x383,Facebook Ads,SaaS,8,Lead,Low,Rep C,2025-05-17
1950,Kathryn Kennedy,Arellano PLC,cbrown@hotmail.com,700.425.2769x595,LinkedIn DMs,Healthcare,26,Lead,Low,Rep C,2025-04-25
1951,Doris Padilla,Mcdonald LLC,brianli@gmail.com,8140184186,Referral,EdTech,71,SQL,High,Rep D,2025-06-10
1952,Chelsea Gonzalez,Matthews-Simmons,heatherhensley@hotmail.com,001-624-897-5482,Email Campaign,HRTech,30,MQL,Low,Rep A,2025-06-01
1953,Ronald Wilson,Parsons-Mcknight,kathypennington@gmail.com,371-408-2866x318,Email Campaign,HRTech,7,Lead,Low,Rep A,2025-06-24
1954,Candice Smith,Waters-Phillips,doylealexander@taylor-chandler.com,001-030-064-6417x313,Webinar,HRTech,67,SQL,Mid,Rep D,2025-05-06
1955,Linda Cisneros,"Vaughn, Wise and Macias",michellebarber@hotmail.com,110-414-5174,LinkedIn DMs,EdTech,65,SQL,Mid,Rep A,2025-05-29
1956,Dennis Guerrero,Gomez Ltd,mitchellheather@greene.com,+1-539-313-8955,Website Form,FinTech,36,MQL,Mid,Rep D,2025-07-01
1957,Michael Pearson,"Torres, Jenkins and Murphy",edwardpotts@ellis.net,2502266528,Email Campaign,Healthcare,25,Lead,Low,Rep D,2025-06-05
1958,Carolyn Powell,"Garcia, Hopkins and Moore",jeff49@bowman.com,+1-413-220-7108x4256,Website Form,SaaS,37,MQL,Mid,Rep B,2025-05-07
1959,Taylor Hester,Osborne-Callahan,catherine61@anderson.com,264-847-6417x314,Facebook Ads,EdTech,1,Lead,Low,Rep C,2025-04-12
1960,Katie Rose,"Washington, Walker and Parker",michael43@vega-stewart.com,368-017-0838x7970,Email Campaign,EdTech,15,Lead,Low,Rep B,2025-04-06
1961,Melissa Daniels,Lee-Wilson,steven14@hotmail.com,(954)607-6823x1457,Webinar,HRTech,37,MQL,Mid,Rep A,2025-05-15
1962,Brian Hernandez,Kelly LLC,tramirez@gmail.com,269.717.9328,Webinar,HRTech,13,Lead,Low,Rep A,2025-06-16
1963,Jared Davila,Roy-Wong,rodriguezdenise@hotmail.com,366-511-2274x7319,Email Campaign,HRTech,8,Lead,Low,Rep C,2025-05-24
1964,Mr. Charles Bailey,"Jimenez, Joyce and Sanchez",matthew95@watson-sharp.info,(261)422-0798x273,Referral,E-commerce,5,Lead,Low,Rep A,2025-04-06
1965,Christian Baldwin,Smith-Gonzalez,glovereric@hogan-campbell.org,(070)851-9412x1031,LinkedIn DMs,HRTech,60,SQL,Mid,Rep C,2025-05-03
1966,Juan Rodriguez,Gomez PLC,brandonmartin@clark.info,+1-644-391-2092x371,Referral,EdTech,73,SQL,High,Rep B,2025-05-20
1967,Colleen Campbell,Olson PLC,oliverlaura@mendoza.com,004-385-2869x14132,Email Campaign,SaaS,1,Lead,Low,Rep B,2025-06-08
1968,Kari Torres,"Garcia, Silva and Beasley",davidcampos@martinez.com,788.129.5656x35972,Website Form,EdTech,36,MQL,Mid,Rep C,2025-05-29
1969,Benjamin White,"Lee, Henderson and Hunter",vbanks@silva-brady.net,(471)494-9746x9237,LinkedIn DMs,E-commerce,35,MQL,Low,Rep C,2025-06-17
1970,Theresa Ayers,Davis PLC,josecabrera@gmail.com,804.890.7293x1228,Email Campaign,SaaS,66,SQL,High,Rep A,2025-06-16
1971,Daniel Davis,Cervantes Ltd,mikesanchez@yahoo.com,121.690.9079,LinkedIn DMs,HRTech,63,SQL,High,Rep C,2025-04-22
1972,Rebecca Hooper,"Johnson, Foster and Schultz",bwall@castillo.biz,(149)261-4251,Facebook Ads,E-commerce,23,Lead,Low,Rep B,2025-05-31
1973,Jorge Barker,Beard-Reyes,mharris@branch.com,382.466.0937,Facebook Ads,E-commerce,9,Lead,Low,Rep B,2025-06-29
1974,Victor Dalton,"Estes, Bonilla and Brown",tiffany06@gomez-stanton.com,860-321-4465,Email Campaign,Healthcare,34,MQL,Mid,Rep D,2025-04-27
1975,Kyle Schmidt,Watkins-Norris,garymartin@yahoo.com,814.121.4556,Facebook Ads,FinTech,46,MQL,Low,Rep B,2025-05-13
1976,Ryan Cox,"Ellis, Williams and Peters",andrew80@kelly-weber.com,(852)315-8998,Website Form,Healthcare,78,SQL,Mid,Rep B,2025-04-21
1977,Briana Cline,"Scott, Alexander and Herrera",xbrown@gmail.com,079-450-9854,Webinar,Healthcare,4,Lead,Low,Rep D,2025-07-01
1978,Ann Orr,"Oconnor, Sullivan and Baxter",wlopez@hotmail.com,001-789-402-6676x54388,Webinar,E-commerce,30,MQL,Mid,Rep C,2025-05-04
1979,Jordan Morris,Baker and Sons,deborah88@gmail.com,688.150.8850x0299,Referral,SaaS,95,Customer,High,Rep A,2025-06-02
1980,John Butler,"Taylor, Ferguson and Davidson",iallen@ramos-thomas.com,001-588-691-5030x9137,Email Campaign,Healthcare,75,SQL,High,Rep C,2025-04-11
1981,Carol Allen,"Johnson, Smith and Burns",ygallegos@reid-huynh.com,001-894-414-3725x984,Referral,FinTech,99,Customer,High,Rep D,2025-05-29
1982,Michael Crane,Anderson PLC,joann02@leblanc-dennis.org,060-678-3703x939,Website Form,E-commerce,72,SQL,Mid,Rep B,2025-05-10
1983,Katherine Perry,Mata-Thompson,iperez@johnson.com,505.702.6607x902,Website Form,E-commerce,3,Lead,Low,Rep C,2025-06-01
1984,Julia Preston,Haley Ltd,tjohnson@silva.org,(650)039-9156,Referral,EdTech,14,Lead,Low,Rep A,2025-05-26
1985,Shannon Harris,Garcia-Alvarado,denise39@delacruz-forbes.org,(746)816-2026,Website Form,E-commerce,60,SQL,Mid,Rep C,2025-05-23
1986,Sharon Yu,Wallace Inc,rcobb@gmail.com,(924)711-2351x7359,LinkedIn DMs,HRTech,77,SQL,High,Rep C,2025-05-04
1987,Christopher Blake DVM,Todd-Crane,mbrewer@gmail.com,001-310-855-6049x9176,Email Campaign,Healthcare,45,MQL,Mid,Rep D,2025-05-06
1988,Matthew Turner,Ruiz-Wood,craigcook@dunlap.com,(016)804-7436x94680,Facebook Ads,FinTech,96,Customer,High,Rep B,2025-05-08
1989,Matthew Ross,Thornton-Hill,john53@rose.com,(392)914-6968x512,Webinar,Healthcare,34,MQL,Mid,Rep D,2025-06-23
1990,John Chapman,"Fox, Soto and Chapman",debraewing@yahoo.com,025-528-4003x532,Facebook Ads,Healthcare,45,MQL,Low,Rep D,2025-04-28
1991,Erica Ortiz,"House, Petersen and Wright",myersbenjamin@yahoo.com,866.737.8868,Referral,SaaS,61,SQL,High,Rep B,2025-06-10
1992,Joanne Morrison,"Bryant, Garcia and Lee",jessebarton@bautista.biz,722.767.2323x2907,Webinar,EdTech,83,Customer,High,Rep A,2025-05-05
1993,Jessica Wilson,"Duran, Carroll and Morris",qcampbell@yahoo.com,(961)901-6921x0983,Referral,FinTech,16,Lead,Low,Rep B,2025-06-12
1994,Amy Small,Trevino-Kelly,cindy87@fitzgerald.com,(222)700-2616x6953,Facebook Ads,SaaS,66,SQL,Mid,Rep C,2025-06-15
1995,Christopher Morgan,"Price, Green and Johnson",linda16@smith-white.org,+1-865-830-9836x64165,LinkedIn DMs,HRTech,40,MQL,Mid,Rep D,2025-04-04
1996,Michelle Price,Castillo-Allen,crichardson@gmail.com,522-414-9109x0539,Email Campaign,FinTech,17,Lead,Low,Rep D,2025-06-22
1997,Andrew Roach,"Roberts, Garcia and Spencer",oarroyo@yahoo.com,8370065868,Webinar,Healthcare,34,MQL,Mid,Rep C,2025-06-07
1998,Laurie Clark,"Carson, Brennan and Perez",andregonzalez@gmail.com,696.972.9006x4384,Website Form,EdTech,16,Lead,Low,Rep C,2025-04-18
1999,Danielle Solis,Willis Group,ismith@sanders-gonzalez.com,486-691-4255x42555,Webinar,SaaS,60,SQL,Mid,Rep D,2025-06-07
2000,Brittany Vazquez,"Dougherty, Lang and Bray",melissagrant@morales-reid.info,(824)083-4158x583,Referral,E-commerce,66,SQL,High,Rep D,2025-05-29
2001,James Rivera,Beck-Lee,barreraashley@hodge.com,(278)547-4290x57895,Referral,FinTech,66,SQL,High,Rep B,2025-06-05
2002,Marie Simon,Moore-Chang,justingutierrez@yahoo.com,(696)191-2380,Email Campaign,EdTech,90,Customer,High,Rep C,2025-05-05
2003,Richard Knapp,"Wright, Edwards and Collins",heidi38@hotmail.com,(835)119-0359x3756,Referral,HRTech,13,Lead,Low,Rep B,2025-04-26
2004,Hannah Price,Allen-Miller,samantha64@cain.info,+1-236-813-1434,Website Form,EdTech,56,MQL,Mid,Rep D,2025-04-15
2005,Christopher Collins,Zhang PLC,qrose@hotmail.com,490.006.0322x96989,Referral,E-commerce,31,MQL,Low,Rep B,2025-04-23
2006,Rebecca Wilson,"Gay, Nguyen and Terry",jack82@eaton.com,001-653-019-3844x0477,Webinar,FinTech,34,MQL,Low,Rep B,2025-06-10
2007,Mrs. Heather Espinoza,Reyes-Kelley,michaelrobinson@gmail.com,(167)380-4767,Webinar,SaaS,39,MQL,Low,Rep D,2025-06-23
2008,Rebecca Banks,"Brown, Gordon and Haynes",brian90@gmail.com,3490225590,Email Campaign,SaaS,67,SQL,Mid,Rep B,2025-06-14
2009,Ryan Hawkins,Chase-Martinez,joycewalker@yahoo.com,983.289.1661x2681,Webinar,HRTech,8,Lead,Low,Rep D,2025-04-13
2010,Kim Valdez,"Horton, Lee and Hernandez",markpetty@browning.biz,001-358-354-1032,Website Form,EdTech,87,Customer,High,Rep C,2025-06-13
2011,Juan Pittman,"Henderson, Benton and Fisher",aaronstokes@evans-wilson.com,868-906-3766x1448,Facebook Ads,HRTech,78,SQL,Mid,Rep D,2025-05-30
2012,Eugene Perez,"Perez, Smith and Lewis",cookkimberly@jordan.org,391-856-8674x8475,LinkedIn DMs,E-commerce,55,MQL,Low,Rep C,2025-05-23
2013,Charles Potter,"Henry, Campbell and Cobb",todd22@yahoo.com,852-771-3059x76180,LinkedIn DMs,E-commerce,27,Lead,Low,Rep B,2025-04-14
2014,Jake Velez,Carter Inc,vanessabenson@williams-whitaker.com,774.746.7389x6000,Email Campaign,FinTech,93,Customer,High,Rep C,2025-04-21
2015,Amanda Foster,Jones Ltd,rmelendez@gmail.com,(804)424-1660,Facebook Ads,EdTech,53,MQL,Mid,Rep B,2025-06-14
2016,Katelyn Carlson,"Oliver, Robertson and Lawrence",kathrynmurphy@yahoo.com,(834)822-7789x3484,Referral,FinTech,39,MQL,Low,Rep D,2025-06-03
2017,Stephen Lee,Harding PLC,smithcorey@johnson.biz,+1-147-332-2063x39953,LinkedIn DMs,E-commerce,65,SQL,High,Rep A,2025-04-30
2018,David Houston,"Francis, Ball and Kelly",brian45@gmail.com,7300229007,LinkedIn DMs,FinTech,17,Lead,Low,Rep D,2025-05-15
2019,Matthew Yates,Brooks-Johnson,jessica62@gmail.com,3699957538,Website Form,EdTech,30,MQL,Low,Rep A,2025-04-07
2020,Cassidy Silva,"Garcia, French and Erickson",alejandrawilliams@perez.biz,011-662-8927x930,Website Form,HRTech,53,MQL,Mid,Rep D,2025-05-25
2021,Robert Howard,Gomez-Mcdonald,frenchjohn@gmail.com,585.001.7692x09907,Referral,EdTech,13,Lead,Low,Rep D,2025-04-18
2022,Judy Nolan,Orr Ltd,nancy59@jenkins-johnson.net,001-646-962-4341,Email Campaign,HRTech,21,Lead,Low,Rep A,2025-04-26
2023,Victor Obrien,Avery LLC,veronica52@hotmail.com,+1-216-722-3402x879,Website Form,SaaS,19,Lead,Low,Rep A,2025-06-05
2024,Mrs. Jessica Allen,"Flowers, Edwards and Hudson",josephfigueroa@arnold-robles.info,(136)173-6965x4035,Referral,E-commerce,53,MQL,Mid,Rep A,2025-05-14
2025,Selena Ellis,Love-Jensen,bonniemiranda@carter.com,+1-301-215-5001x79225,Referral,HRTech,19,Lead,Low,Rep A,2025-06-22
2026,Nancy Gutierrez,Jones-Mendoza,carriemarquez@hotmail.com,+1-064-068-5806,Email Campaign,E-commerce,57,MQL,Mid,Rep D,2025-06-21
2027,Sheila Chang,Young-Evans,hcarlson@gmail.com,+1-324-711-4627x72080,Facebook Ads,EdTech,25,Lead,Low,Rep B,2025-05-17
2028,Rhonda Payne,Flores LLC,smithryan@miller-spencer.com,(413)209-6358x7921,Email Campaign,SaaS,86,Customer,High,Rep A,2025-04-16
2029,Lisa Ashley,Huff PLC,dawn15@watson.com,922-915-3461,Website Form,FinTech,31,MQL,Mid,Rep C,2025-06-01
2030,Robert Larsen,"Bryant, Valenzuela and Hansen",matthewjenkins@gmail.com,(610)027-0314,Website Form,Healthcare,81,Customer,High,Rep B,2025-06-15
2031,Christopher Hines,Brown Inc,cervanteskatelyn@sawyer.info,9861729288,LinkedIn DMs,E-commerce,55,MQL,Mid,Rep B,2025-04-23
2032,Matthew Lucero,"Wright, Freeman and Fisher",andrewbrown@jones.info,757-628-3796,Facebook Ads,Healthcare,23,Lead,Low,Rep A,2025-05-21
2033,Steven Ross,"Gibson, Young and Mathews",kimberlymarks@yahoo.com,724-018-9159x910,Referral,HRTech,32,MQL,Low,Rep D,2025-05-27
2034,Jennifer Curry,"Nichols, Black and Gillespie",mike35@gmail.com,001-359-207-6679x8899,Email Campaign,Healthcare,62,SQL,High,Rep C,2025-06-27
2035,David Patrick,Murphy-Sellers,oparsons@gmail.com,449.622.7876,Email Campaign,E-commerce,74,SQL,High,Rep C,2025-06-25
2036,Joseph Olson,Woods-Warren,rileyjared@morton.org,(643)121-8851x82164,Webinar,EdTech,10,Lead,Low,Rep B,2025-06-16
2037,Ronald Williams,Arellano PLC,cflynn@gmail.com,+1-099-578-1010,LinkedIn DMs,SaaS,100,Customer,High,Rep C,2025-04-26
2038,Danielle Brown DDS,Ortiz-Jimenez,zmartinez@washington-leon.org,9742235029,Facebook Ads,FinTech,72,SQL,High,Rep C,2025-04-14
2039,Marcus Delgado,Lopez and Sons,phillipsross@sloan.com,(009)621-5948x0586,Website Form,Healthcare,54,MQL,Low,Rep C,2025-06-18
2040,Miss Laurie Delgado DDS,Allen-Farmer,zpeterson@scott.biz,001-129-065-8282,Webinar,HRTech,52,MQL,Mid,Rep C,2025-04-13
2041,Daniel Yu,Soto Inc,wgreer@smith-morris.org,829-298-4783x5016,Website Form,E-commerce,20,Lead,Low,Rep C,2025-05-29
2042,Michael Allen,"Jordan, Morris and Williams",samuelhenderson@hotmail.com,+1-716-256-2665x7816,LinkedIn DMs,HRTech,32,MQL,Low,Rep B,2025-05-08
